sequence,observed_at,business.blks_hit,business.blks_read,business.concurrency_detail_bytes,business.concurrency_detail_rows,business.expense_detail_bytes,business.expense_detail_rows,business.table.expense_detail.idx_scans,business.table.expense_detail.idx_tuples_fetched,business.table.expense_detail.live_tuples,business.table.expense_detail.seq_scans,business.table.expense_detail.seq_tuples_read,business.table.final_v5_concurrency_expense_detail.idx_scans,business.table.final_v5_concurrency_expense_detail.idx_tuples_fetched,business.table.final_v5_concurrency_expense_detail.live_tuples,business.table.final_v5_concurrency_expense_detail.seq_scans,business.table.final_v5_concurrency_expense_detail.seq_tuples_read,business.temp_bytes,business.xact_commit,control.activity_active,control.activity_audit_lock_waiters,control.activity_lock_waiters,control.activity_task_lock_waiters,control.approval_events,control.approval_events_bytes,control.audit_events,control.audit_events_bytes,control.audit_head_sequence,control.blks_hit,control.blks_read,control.callback_idempotency,control.callback_idempotency_bytes,control.deadlocks,control.locks_waiting,control.table.approval_events.idx_scans,control.table.approval_events.idx_tuples_fetched,control.table.approval_events.live_tuples,control.table.approval_events.seq_scans,control.table.approval_events.seq_tuples_read,control.table.audit_events.idx_scans,control.table.audit_events.idx_tuples_fetched,control.table.audit_events.live_tuples,control.table.audit_events.seq_scans,control.table.audit_events.seq_tuples_read,control.table.callback_idempotency.idx_scans,control.table.callback_idempotency.idx_tuples_fetched,control.table.callback_idempotency.live_tuples,control.table.callback_idempotency.seq_scans,control.table.callback_idempotency.seq_tuples_read,control.table.task_grants.idx_scans,control.table.task_grants.idx_tuples_fetched,control.table.task_grants.live_tuples,control.table.task_grants.seq_scans,control.table.task_grants.seq_tuples_read,control.table.tasks.idx_scans,control.table.tasks.idx_tuples_fetched,control.table.tasks.live_tuples,control.table.tasks.seq_scans,control.table.tasks.seq_tuples_read,control.task_grants,control.task_grants_bytes,control.tasks,control.tasks_active,control.tasks_archived,control.tasks_awaiting_approval,control.tasks_awaiting_submission,control.tasks_bytes,control.temp_bytes,control.xact_commit,control.xact_rollback,oa.drafts_inferred_control_task_lower_bound,oa.process_rss_bytes,oa.process_threads,oa.process_virtual_bytes
457,2026-08-20T11:49:15.424946458Z,12343416.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,41159.000000,411590.000000,176991584.000000,148443.000000,1.000000,0.000000,0.000000,0.000000,39896.000000,65085440.000000,191576.000000,253935616.000000,191576.000000,1043828185.000000,130890012.000000,39896.000000,10362880.000000,0.000000,0.000000,294.000000,684045.000000,39899.000000,165.000000,2700274.000000,239344.000000,78390137.000000,191576.000000,170140.000000,9315317451.000000,119093.000000,39599.000000,39901.000000,1054.000000,9436195.000000,221567.000000,322531.000000,19951.000000,325.000000,2915273.000000,728068.000000,22869885.000000,19531.000000,159.000000,541869.000000,19948.000000,49594368.000000,19948.000000,9913.000000,10035.000000,0.000000,0.000000,53968896.000000,0.000000,1927002.000000,20743.000000,19948.000000,189984768.000000,37.000000,4130467840.000000
458,2026-08-20T11:49:45.453845259Z,12343848.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,41160.000000,411600.000000,176991584.000000,148458.000000,4.000000,0.000000,0.000000,0.000000,39896.000000,65085440.000000,191576.000000,253935616.000000,191576.000000,1048262535.000000,132737663.000000,39896.000000,10362880.000000,0.000000,0.000000,294.000000,684045.000000,39899.000000,166.000000,2740170.000000,240007.000000,78644120.000000,191576.000000,170989.000000,9369301570.000000,119093.000000,39599.000000,39901.000000,1055.000000,9476091.000000,221568.000000,323834.000000,19951.000000,325.000000,2915273.000000,728168.000000,22909440.000000,19531.000000,159.000000,541869.000000,19948.000000,49594368.000000,19948.000000,9913.000000,10035.000000,0.000000,0.000000,53968896.000000,0.000000,1930201.000000,20743.000000,19948.000000,177889280.000000,37.000000,4130467840.000000
459,2026-08-20T11:50:15.422438747Z,12344186.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,41161.000000,411610.000000,176991584.000000,148471.000000,1.000000,0.000000,0.000000,0.000000,39896.000000,65085440.000000,191576.000000,253935616.000000,191576.000000,1053466120.000000,134767389.000000,39896.000000,10362880.000000,0.000000,0.000000,294.000000,684045.000000,39899.000000,167.000000,2780066.000000,240802.000000,78895263.000000,191576.000000,171965.000000,9431766643.000000,119093.000000,39599.000000,39901.000000,1056.000000,9515987.000000,221569.000000,325137.000000,19951.000000,325.000000,2915273.000000,728279.000000,22949006.000000,19531.000000,159.000000,541869.000000,19948.000000,49594368.000000,19948.000000,9913.000000,10035.000000,0.000000,0.000000,53968896.000000,0.000000,1933937.000000,20743.000000,19948.000000,177889280.000000,37.000000,4130467840.000000
460,2026-08-20T11:50:45.422381579Z,12344618.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,41162.000000,411620.000000,176991584.000000,148486.000000,1.000000,0.000000,0.000000,0.000000,39896.000000,65085440.000000,191576.000000,253935616.000000,191576.000000,1057619803.000000,136525770.000000,39896.000000,10362880.000000,0.000000,0.000000,294.000000,684045.000000,39899.000000,168.000000,2819962.000000,241450.000000,79166852.000000,191576.000000,172755.000000,9482410383.000000,119093.000000,39599.000000,39901.000000,1057.000000,9555883.000000,221570.000000,326440.000000,19951.000000,325.000000,2915273.000000,728378.000000,22988560.000000,19531.000000,159.000000,541869.000000,19948.000000,49594368.000000,19948.000000,9913.000000,10035.000000,0.000000,0.000000,53968896.000000,0.000000,1936988.000000,20743.000000,19948.000000,177889280.000000,37.000000,4130467840.000000
461,2026-08-20T11:51:15.421892586Z,12344925.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,41163.000000,411630.000000,176991584.000000,148498.000000,4.000000,0.000000,0.000000,0.000000,39896.000000,65085440.000000,191576.000000,253935616.000000,191576.000000,1061298484.000000,138126552.000000,39896.000000,10362880.000000,0.000000,0.000000,294.000000,684045.000000,39899.000000,169.000000,2859858.000000,242017.000000,79437963.000000,191576.000000,173460.000000,9527430743.000000,119093.000000,39599.000000,39901.000000,1058.000000,9595779.000000,221571.000000,327743.000000,19951.000000,325.000000,2915273.000000,728470.000000,23028107.000000,19531.000000,159.000000,541869.000000,19948.000000,49594368.000000,19948.000000,9913.000000,10035.000000,0.000000,0.000000,53968896.000000,0.000000,1939685.000000,20743.000000,19948.000000,177889280.000000,37.000000,4130467840.000000
462,2026-08-20T11:51:45.427476478Z,12345357.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,41164.000000,411640.000000,176991584.000000,148513.000000,1.000000,0.000000,0.000000,0.000000,39896.000000,65085440.000000,191576.000000,253935616.000000,191576.000000,1064680225.000000,139653189.000000,39896.000000,10362880.000000,0.000000,0.000000,294.000000,684045.000000,39899.000000,170.000000,2899754.000000,242536.000000,79708811.000000,191576.000000,174115.000000,9569152872.000000,119093.000000,39599.000000,39901.000000,1059.000000,9635675.000000,221572.000000,329046.000000,19951.000000,325.000000,2915273.000000,728558.000000,23067650.000000,19531.000000,159.000000,541869.000000,19948.000000,49594368.000000,19948.000000,9913.000000,10035.000000,0.000000,0.000000,53968896.000000,0.000000,1942183.000000,20743.000000,19948.000000,172224512.000000,37.000000,4130467840.000000
463,2026-08-20T11:52:15.425082415Z,12345695.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,41165.000000,411650.000000,176991584.000000,148526.000000,1.000000,0.000000,0.000000,0.000000,39896.000000,65085440.000000,191576.000000,253935616.000000,191576.000000,1068015769.000000,141168281.000000,39896.000000,10362880.000000,0.000000,0.000000,294.000000,684045.000000,39899.000000,171.000000,2939650.000000,243055.000000,79984000.000000,191576.000000,174760.000000,9610345926.000000,119093.000000,39599.000000,39901.000000,1060.000000,9675571.000000,221573.000000,330349.000000,19951.000000,325.000000,2915273.000000,728646.000000,23107193.000000,19531.000000,159.000000,541869.000000,19948.000000,49594368.000000,19948.000000,9913.000000,10035.000000,0.000000,0.000000,53968896.000000,0.000000,1944659.000000,20743.000000,19948.000000,172228608.000000,37.000000,4130467840.000000
464,2026-08-20T11:52:45.454859735Z,12352918.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,41226.000000,412260.000000,176991584.000000,148794.000000,2.000000,0.000000,0.000000,0.000000,39996.000000,65265664.000000,191918.000000,254435328.000000,191918.000000,1071667268.000000,143305820.000000,39996.000000,10379264.000000,0.000000,0.000000,294.000000,684045.000000,39995.000000,172.000000,2979646.000000,243694.000000,80124642.000000,191902.000000,175508.000000,9659260957.000000,119381.000000,39695.000000,39997.000000,1061.000000,9715567.000000,221962.000000,332090.000000,19999.000000,325.000000,2915273.000000,730251.000000,23148813.000000,19579.000000,159.000000,541869.000000,19998.000000,49733632.000000,19998.000000,9963.000000,10035.000000,0.000000,0.000000,53985280.000000,0.000000,1949739.000000,20782.000000,19998.000000,172232704.000000,37.000000,4130467840.000000
465,2026-08-20T11:53:15.427282822Z,12367351.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,41415.000000,414150.000000,176991584.000000,149433.000000,1.000000,0.000000,0.000000,0.000000,40148.000000,65503232.000000,192785.000000,255746048.000000,192785.000000,1076431306.000000,146156995.000000,40148.000000,10428416.000000,0.000000,0.000000,294.000000,684045.000000,40151.000000,173.000000,3019794.000000,244658.000000,80167897.000000,192734.000000,176519.000000,9724140733.000000,119849.000000,39851.000000,40153.000000,1062.000000,9755715.000000,222991.000000,334547.000000,20077.000000,325.000000,2915273.000000,733585.000000,23193162.000000,19657.000000,159.000000,541869.000000,20074.000000,49938432.000000,20074.000000,10039.000000,10035.000000,0.000000,0.000000,54026240.000000,0.000000,1958135.000000,20888.000000,20074.000000,174391296.000000,37.000000,4130467840.000000
466,2026-08-20T11:53:45.458324875Z,12376047.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,41468.000000,414680.000000,176991584.000000,149879.000000,7.000000,1.000000,5.000000,0.000000,40354.000000,65814528.000000,193194.000000,256221184.000000,193194.000000,1080050601.000000,147788944.000000,40354.000000,10485760.000000,0.000000,5.000000,294.000000,684045.000000,40357.000000,174.000000,3060148.000000,245255.000000,80202463.000000,193151.000000,177209.000000,9769211283.000000,120467.000000,40057.000000,40359.000000,1063.000000,9796069.000000,223520.000000,336607.000000,20180.000000,325.000000,2915273.000000,736044.000000,23238639.000000,20177.000000,159.000000,541869.000000,20177.000000,50200576.000000,20177.000000,10142.000000,10035.000000,0.000000,0.000000,54067200.000000,0.000000,1964291.000000,20908.000000,20177.000000,183001088.000000,37.000000,4130467840.000000
467,2026-08-20T11:54:15.427069252Z,12387546.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,41671.000000,416710.000000,176991584.000000,150322.000000,1.000000,0.000000,0.000000,0.000000,40373.000000,65847296.000000,194274.000000,257384448.000000,194274.000000,1088050568.000000,151422074.000000,40373.000000,10485760.000000,0.000000,0.000000,294.000000,684045.000000,40370.000000,175.000000,3100521.000000,246660.000000,80449308.000000,194265.000000,178711.000000,9866703895.000000,120506.000000,40070.000000,40372.000000,1064.000000,9836442.000000,224222.000000,338849.000000,20187.000000,325.000000,2915273.000000,738852.000000,23542361.000000,20184.000000,159.000000,541869.000000,20186.000000,50225152.000000,20187.000000,9651.000000,10535.000000,1.000000,0.000000,54132736.000000,0.000000,1972847.000000,21012.000000,20187.000000,183009280.000000,37.000000,4130467840.000000
468,2026-08-20T11:54:45.439641422Z,12401943.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,41846.000000,418460.000000,176991584.000000,150966.000000,4.000000,0.000000,0.000000,0.000000,40556.000000,66158592.000000,195167.000000,258662400.000000,195167.000000,1090836705.000000,153222876.000000,40556.000000,10518528.000000,0.000000,0.000000,294.000000,684045.000000,40559.000000,176.000000,3141077.000000,247277.000000,80495415.000000,195120.000000,179275.000000,9903150005.000000,121073.000000,40259.000000,40561.000000,1065.000000,9876998.000000,225261.000000,341520.000000,20281.000000,325.000000,2915273.000000,742310.000000,23789840.000000,20278.000000,159.000000,541869.000000,20278.000000,50462720.000000,20278.000000,9742.000000,10536.000000,0.000000,0.000000,54190080.000000,0.000000,1979873.000000,21108.000000,20278.000000,183033856.000000,37.000000,4130467840.000000
469,2026-08-20T11:55:15.424197477Z,12407928.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,41881.000000,418810.000000,176991584.000000,151276.000000,1.000000,0.000000,0.000000,0.000000,40714.000000,66445312.000000,195407.000000,258949120.000000,195407.000000,1096184942.000000,155290464.000000,40714.000000,10600448.000000,0.000000,0.000000,294.000000,684045.000000,40714.000000,177.000000,3181791.000000,248100.000000,80575964.000000,195403.000000,180258.000000,9967596150.000000,121538.000000,40414.000000,40716.000000,1066.000000,9917712.000000,225636.000000,343606.000000,20359.000000,325.000000,2915273.000000,744159.000000,23839959.000000,20356.000000,159.000000,541869.000000,20357.000000,50675712.000000,20357.000000,9821.000000,10536.000000,0.000000,0.000000,54222848.000000,0.000000,1986154.000000,21119.000000,20357.000000,188227584.000000,37.000000,4130467840.000000
470,2026-08-20T11:55:45.454207097Z,12415500.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,41882.000000,418820.000000,176991584.000000,151711.000000,1.000000,0.000000,0.000000,0.000000,40990.000000,66936832.000000,195821.000000,259424256.000000,195821.000000,1096299880.000000,155307661.000000,40990.000000,10690560.000000,0.000000,0.000000,294.000000,684045.000000,40989.000000,178.000000,3222781.000000,248103.000000,80595383.000000,195812.000000,180258.000000,9967596150.000000,122357.000000,40687.000000,40989.000000,1067.000000,9958702.000000,226183.000000,346002.000000,20495.000000,325.000000,2915273.000000,746930.000000,23892987.000000,20492.000000,159.000000,541869.000000,20495.000000,51036160.000000,20495.000000,9959.000000,10536.000000,0.000000,0.000000,54272000.000000,0.000000,1990188.000000,21119.000000,20495.000000,195043328.000000,37.000000,4130467840.000000
471,2026-08-20T11:56:15.421674848Z,12422723.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,41883.000000,418830.000000,176991584.000000,152130.000000,1.000000,0.000000,0.000000,0.000000,41265.000000,67395584.000000,196234.000000,259981312.000000,196234.000000,1096418525.000000,155315526.000000,41265.000000,10747904.000000,0.000000,0.000000,294.000000,684045.000000,41266.000000,179.000000,3264046.000000,248106.000000,80615215.000000,196228.000000,180258.000000,9967596150.000000,123188.000000,40964.000000,41266.000000,1068.000000,9999967.000000,226741.000000,348546.000000,20633.000000,325.000000,2915273.000000,749747.000000,23946387.000000,20631.000000,159.000000,541869.000000,20632.000000,51388416.000000,20633.000000,10096.000000,10536.000000,1.000000,0.000000,54697984.000000,0.000000,1994277.000000,21119.000000,20633.000000,196808704.000000,37.000000,4130467840.000000
472,2026-08-20T11:56:45.43134954Z,12430295.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,41884.000000,418840.000000,176991584.000000,152565.000000,1.000000,0.000000,0.000000,0.000000,41541.000000,67837952.000000,196648.000000,260481024.000000,196648.000000,1096545301.000000,155323295.000000,41541.000000,10829824.000000,0.000000,0.000000,294.000000,684045.000000,41541.000000,180.000000,3305587.000000,248109.000000,80635461.000000,196640.000000,180258.000000,9967596150.000000,124013.000000,41239.000000,41542.000000,1069.000000,10041508.000000,227289.000000,351218.000000,20771.000000,325.000000,2915273.000000,752547.000000,24000519.000000,20769.000000,159.000000,541869.000000,20770.000000,51732480.000000,20771.000000,10234.000000,10536.000000,1.000000,0.000000,55164928.000000,0.000000,1998336.000000,21119.000000,20771.000000,196820992.000000,37.000000,4130533376.000000
473,2026-08-20T11:57:15.432852332Z,12484408.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,42891.000000,428910.000000,176991584.000000,154625.000000,1.000000,0.000000,0.000000,0.000000,41558.000000,67862528.000000,199691.000000,265060352.000000,199691.000000,1098528836.000000,157688967.000000,41558.000000,10838016.000000,0.000000,0.000000,294.000000,684045.000000,41563.000000,181.000000,3347145.000000,249481.000000,80741967.000000,199691.000000,180733.000000,9999060784.000000,124079.000000,41261.000000,41564.000000,1070.000000,10083066.000000,230858.000000,356920.000000,20782.000000,325.000000,2915273.000000,760045.000000,24099315.000000,20780.000000,159.000000,541869.000000,20779.000000,51757056.000000,20779.000000,10243.000000,10536.000000,0.000000,0.000000,55181312.000000,0.000000,2011440.000000,21627.000000,20779.000000,196820992.000000,37.000000,4130533376.000000
474,2026-08-20T11:57:45.438320516Z,12484840.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,42892.000000,428920.000000,176991584.000000,154640.000000,1.000000,0.000000,0.000000,0.000000,41558.000000,67862528.000000,199691.000000,265060352.000000,199691.000000,1103347408.000000,159995437.000000,41558.000000,10838016.000000,0.000000,0.000000,294.000000,684045.000000,41563.000000,182.000000,3388703.000000,250216.000000,81002922.000000,199691.000000,181656.000000,10060372944.000000,124079.000000,41261.000000,41564.000000,1071.000000,10124624.000000,230859.000000,359054.000000,20782.000000,325.000000,2915273.000000,760152.000000,24151195.000000,20780.000000,159.000000,541869.000000,20779.000000,51757056.000000,20779.000000,10243.000000,10536.000000,0.000000,0.000000,55181312.000000,0.000000,2014946.000000,21627.000000,20779.000000,196820992.000000,37.000000,4130533376.000000
475,2026-08-20T11:58:15.428282957Z,12485178.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,42893.000000,428930.000000,176991584.000000,154653.000000,1.000000,0.000000,0.000000,0.000000,41558.000000,67862528.000000,199691.000000,265060352.000000,199691.000000,1107974130.000000,162227838.000000,41558.000000,10838016.000000,0.000000,0.000000,294.000000,684045.000000,41563.000000,183.000000,3430261.000000,250931.000000,81273345.000000,199691.000000,182538.000000,10119316220.000000,124079.000000,41261.000000,41564.000000,1072.000000,10166182.000000,230860.000000,361188.000000,20782.000000,325.000000,2915273.000000,760260.000000,24203076.000000,20780.000000,159.000000,541869.000000,20779.000000,51757056.000000,20779.000000,10243.000000,10536.000000,0.000000,0.000000,55181312.000000,0.000000,2018354.000000,21627.000000,20779.000000,196853760.000000,37.000000,4130533376.000000
